inventor_id,name,country
INV0003279,Carlos Demir,BY
INV0003280,Robert Ferrari,US
INV0003281,Chloe Schneider,US
INV0003282,Pierre Anderson,US
INV0003283,Ming Garcia,US
INV0003284,Mehmet Kim,FR
INV0003285,Ahmed Lee,BR
INV0003286,Jing Novak,GB
INV0003287,Mehmet Schneider,US
INV0003288,Yuki Garcia,IT
INV0003289,Mary Petrov,US
INV0003290,Li Ivanov,US
INV0003291,Olivia Ivanov,CA
INV0003292,Daniel Kim,CZ
INV0003293,Sanjay Brown,US
INV0003294,Anastasia Moore,US
INV0003295,Carlos Ferrari,US
INV0003296,Olivia Novak,FR
INV0003297,Mary Zhang,IL
INV0003298,Charlotte Ozturk,CH
INV0003299,Emma Novak,CH
INV0003300,Ming Nakamura,SE
INV0003301,David Rossi,US
INV0003302,Jing Mueller,FR
INV0003303,Hans Johnson,BE
INV0003304,Ming Suzuki,DK
INV0003305,Emma Davis,DE
INV0003306,Kenji Taylor,US
INV0003307,Sophia Thomas,PL
INV0003308,Emma Anderson,DE
INV0003309,Hans Taylor,FR
INV0003310,Elena Patel,FR
INV0003311,Mary Brown,US
INV0003312,Ahmed Miller,GB
INV0003313,Sophia Schmidt,FR
INV0003314,Hiroshi Suzuki,DE
INV0003315,Sarah Moore,US
INV0003316,Marco Ozturk,CN
INV0003317,Lucia Ferrari,US
INV0003318,Ivan Suzuki,CH
INV0003319,Yuki Brown,DE
INV0003320,Chloe Ivanov,NL
INV0003321,Michael Martinez,US
INV0003322,Hans Park,DE
INV0003323,Mary Zhang,IT
INV0003324,Anita Miller,DE
INV0003325,Akira Wilson,GB
INV0003326,Sanjay Schmidt,CN
INV0003327,Emma Park,GB
INV0003328,Mia Anderson,VE
INV0003329,Kenji Taylor,DE
INV0003330,Kenji Mueller,JP
INV0003331,Pierre Williams,US
INV0003332,Chloe Kim,US
INV0003333,Beatriz Taylor,US
INV0003334,Sarah Martinez,US
INV0003335,Marco Wang,US
INV0003336,Ahmed Yamamoto,NL
INV0003337,Mia Ozturk,IT
INV0003338,Wei Williams,DK
INV0003339,Kenji Petrov,CA
INV0003340,Li Garcia,BR
INV0003341,Olivia Wilson,US
INV0003342,Akira Zhang,DE
INV0003343,Mia Kim,IT
INV0003344,Ming Kumar,US
INV0003345,Hiroshi Schneider,US
INV0003346,Charlotte Patel,FR
INV0003347,Mia Dubois,FR
INV0003348,Jing Johnson,US
INV0003349,Robert Smith,CA
INV0003350,Carlos Smith,US
INV0003351,Zeynep Thomas,CR
INV0003352,Akira Rossi,CA
INV0003353,Kenji Garcia,US
INV0003354,Beatriz Jones,FR
INV0003355,Mary Schneider,US
INV0003356,Olivia Yamamoto,CN
INV0003357,Marco Yamamoto,FR
INV0003358,Isabella Smith,DE
INV0003359,Chloe Tanaka,RO
INV0003360,Pierre Smith,GB
INV0003361,Mary Zhang,US
INV0003362,Raj Moore,AM
INV0003363,Elena Park,US
INV0003364,Thomas Lee,PL
INV0003365,Priya Williams,US
INV0003366,Lucia Demir,CN
INV0003367,John Moore,US
INV0003368,Fatima Davis,CH
INV0003369,Sanjay Ferrari,MX
INV0003370,William Ivanov,FR
INV0003371,Mehmet Petrov,US
INV0003372,Zeynep Demir,GB
INV0003373,Isabella Jones,JP
INV0003374,Robert Jones,DE
INV0003375,Hiroshi Petrov,NZ
INV0003376,Anastasia Zhang,LU
INV0003377,Zeynep Johnson,US
INV0003378,Zeynep Novak,US
INV0003379,Hiroshi Ivanov,CA
INV0003380,John Mueller,US
INV0003381,Zeynep Brown,DE
INV0003382,Greta Schmidt,US
INV0003383,Olivia Kowalski,DE
INV0003384,Lucia Tanaka,DK
INV0003385,David Lee,TR
INV0003386,Yuki Schmidt,FR
INV0003387,Pierre Patel,US
INV0003388,Fatima Moore,ES
INV0003389,Emma Petrov,DE
INV0003390,Thomas Mueller,PH
INV0003391,Charlotte Moore,LU
INV0003392,Jing Singh,US
INV0003393,Andre Park,CH
INV0003394,Mary Martinez,GB
INV0003395,Mary Ozturk,US
INV0003396,Jing Wang,UA
INV0003397,James Martinez,ZA
INV0003398,Jing Brown,ES
INV0003399,Anastasia Chen,AR
INV0003400,Marco Kim,FR
INV0003401,James Park,FR
INV0003402,Anita Davis,IN
INV0003403,Sarah Williams,IT
INV0003404,Ming Jones,DE
INV0003405,Sarah Schneider,OM
INV0003406,Li Kim,US
INV0003407,Greta Jones,DE
INV0003408,Zeynep Brown,TH
INV0003409,Sarah Liu,FR
INV0003410,Fatima Miller,US
INV0003411,Hans Lee,DE
INV0003412,Mehmet Kim,US
INV0003413,Chloe Suzuki,CA
INV0003414,Greta Kim,US
INV0003415,James Kumar,US
INV0003416,Zeynep Johnson,CH
INV0003417,Anastasia Kumar,DE
INV0003418,Daniel Miller,AT
INV0003419,John Demir,US
INV0003420,Michael Ozturk,MX
INV0003421,Sanjay Wilson,US
INV0003422,Ivan Wang,SE
INV0003423,Hans Martinez,US
INV0003424,Elena Schneider,FR
INV0003425,Charlotte Wilson,GR
INV0003426,Sarah Wilson,DE
INV0003427,Anita Mueller,US
INV0003428,Beatriz Yamamoto,DE
INV0003429,Anita Novak,NG
INV0003430,Sophia Martinez,DE
INV0003431,Marco Kumar,US
INV0003432,Priya Smith,GB
INV0003433,Anita Anderson,PL
INV0003434,Charlotte Ferrari,JP
INV0003435,Sarah Mueller,GB
INV0003436,Daniel Moore,US
INV0003437,Daniel Jones,FI
INV0003438,Daniel Martinez,US
INV0003439,Chloe Demir,US
INV0003440,Jing Ozturk,CN
INV0003441,Jing Kim,US
INV0003442,Hans Kumar,GB
INV0003443,James Dubois,CZ
INV0003444,Lucia Lee,US
INV0003445,Andre Lee,US
INV0003446,Thomas Dubois,US
INV0003447,Mia Chen,FR
INV0003448,Jing Suzuki,IL
INV0003449,Fatima Thomas,US
INV0003450,Priya Smith,AR
INV0003451,Raj Johnson,DE
INV0003452,Olivia Anderson,US
INV0003453,Pierre Moore,US
INV0003454,Anita Tanaka,GE
INV0003455,Mary Moore,GB
INV0003456,Wei Thomas,FR
INV0003457,Hiroshi Thomas,PL
INV0003458,Akira Chen,FR
INV0003459,Daniel Johnson,FR
INV0003460,Hiroshi Miller,US
INV0003461,Zeynep Wilson,PL
INV0003462,Beatriz Davis,FR
INV0003463,Mia Singh,IN
INV0003464,Charlotte Tanaka,DE
INV0003465,Mehmet Taylor,IT
INV0003466,Elena Mueller,US
INV0003467,Michael Davis,RU
INV0003468,Robert Moore,GB
INV0003469,Kenji Suzuki,US
INV0003470,Priya Patel,CA
INV0003471,Greta Park,FI
INV0003472,David Kim,GB
INV0003473,Daniel Novak,US
INV0003474,Sophia Patel,UA
INV0003475,Sarah Park,US
INV0003476,Robert Ferrari,CH
INV0003477,Lucia Martin,US
INV0003478,Emma Martinez,US
INV0003479,Elena Jones,ZA
INV0003480,Ivan Suzuki,US
INV0003481,Beatriz Ferrari,DE
INV0003482,Lucia Kowalski,IN
INV0003483,Isabella Patel,US
INV0003484,Priya Kowalski,US
INV0003485,Carlos Rossi,JP
INV0003486,Yuki Ozturk,SA
INV0003487,Andre Ozturk,US
INV0003488,David Martin,CA
INV0003489,Daniel Schneider,DZ
INV0003490,Fatima Martin,US
INV0003491,Greta Suzuki,GB
INV0003492,William Tanaka,PL
INV0003493,Akira Garcia,CN
INV0003494,Emma Liu,IT
INV0003495,Anastasia Yamamoto,SE
INV0003496,Anita Williams,IT
INV0003497,Ivan Kim,DE
INV0003498,Greta Schneider,CN
INV0003499,Greta Schmidt,NO
INV0003500,Lucia Patel,US
INV0003501,Ahmed Johnson,FR
INV0003502,Pierre Lee,IE
INV0003503,Beatriz Jones,FR
INV0003504,Emma Liu,CN
INV0003505,Ivan Novak,US
INV0003506,Emma Zhang,GB
INV0003507,James Davis,AU
INV0003508,Priya Williams,FR
INV0003509,Daniel Kumar,KR
INV0003510,Zeynep Kumar,JP
INV0003511,Li Zhang,GB
INV0003512,Marco Wilson,US
INV0003513,Kenji Wang,US
INV0003514,Li Liu,CA
INV0003515,Fatima Nakamura,FR
INV0003516,Beatriz Smith,IT
INV0003517,Beatriz Ferrari,CN
INV0003518,Fatima Lee,GB
INV0003519,Mia Martinez,US
INV0003520,Anastasia Ozturk,BE
INV0003521,Chloe Dubois,CL
INV0003522,Emma Patel,FR
INV0003523,Greta Schmidt,PL
INV0003524,Pierre Schneider,JP
INV0003525,Mary Tanaka,FR
INV0003526,Sanjay Wilson,US
INV0003527,John Rossi,US
INV0003528,Raj Kumar,DE
INV0003529,Hans Mueller,US
INV0003530,Fatima Novak,US
INV0003531,Ming Ozturk,US
INV0003532,Sanjay Williams,FR
INV0003533,Sophia Kumar,AT
INV0003534,Andre Demir,IN
INV0003535,Sanjay Nakamura,IT
INV0003536,Mia Nakamura,AU
INV0003537,Kenji Suzuki,FR
INV0003538,Carlos Miller,FR
INV0003539,Sanjay Schneider,US
INV0003540,Li Garcia,GB
INV0003541,James Ivanov,FR
INV0003542,David Demir,CH
INV0003543,Mary Thomas,GB
INV0003544,Michael Suzuki,US
INV0003545,Mia Lee,US
INV0003546,Mehmet Kowalski,US
INV0003547,Chloe Brown,FR
INV0003548,Anastasia Smith,DK
INV0003549,Ming Schmidt,HU
INV0003550,William Davis,DE
INV0003551,Kenji Schmidt,FR
INV0003552,Michael Suzuki,IL
INV0003553,Robert Martin,DE
INV0003554,Greta Martinez,GB
INV0003555,Marco Petrov,DE
INV0003556,Anita Moore,BR
INV0003557,Zeynep Dubois,DE
INV0003558,Daniel Smith,IN
INV0003559,Pierre Jones,DE
INV0003560,Marco Chen,BE
INV0003561,Jing Petrov,AT
INV0003562,Chloe Dubois,FR
INV0003563,David Garcia,US
INV0003564,Beatriz Dubois,GB
INV0003565,Li Nakamura,FR
INV0003566,Isabella Schmidt,ES
INV0003567,Isabella Kim,US
INV0003568,Greta Dubois,AT
INV0003569,Mehmet Thomas,US
INV0003570,Sanjay Miller,IT
INV0003571,David Chen,ES
INV0003572,Yuki Park,MX
INV0003573,Wei Jones,US
INV0003574,Mia Rossi,CA
INV0003575,Akira Davis,IN
INV0003576,Michael Miller,IT
INV0003577,Ming Schmidt,CN
INV0003578,William Wang,IT
INV0003579,Ivan Williams,CA
INV0003580,Mary Jones,US
INV0003581,Zeynep Dubois,IT
INV0003582,Jing Nakamura,GB
INV0003583,Fatima Williams,US
INV0003584,Hiroshi Davis,US
INV0003585,Robert Patel,US
INV0003586,Chloe Rossi,IE
INV0003587,Michael Garcia,RU
INV0003588,Mehmet Chen,US
INV0003589,Pierre Wilson,DE
INV0003590,Yuki Taylor,TR
INV0003591,Mary Demir,CH
INV0003592,Isabella Liu,CH
INV0003593,Kenji Nakamura,US
INV0003594,Michael Smith,US
INV0003595,Yuki Anderson,UG
INV0003596,Raj Thomas,CA
INV0003597,David Novak,DE
INV0003598,Pierre Brown,US
INV0003599,Anastasia Miller,FR
INV0003600,Li Schneider,DE
INV0003601,Marco Smith,DE
INV0003602,Ahmed Moore,GR
INV0003603,Priya Chen,GB
INV0003604,Emma Johnson,CZ
INV0003605,Mary Smith,DE
INV0003606,Daniel Jones,FR
INV0003607,James Taylor,US
INV0003608,William Williams,FR
INV0003609,Ivan Miller,IL
INV0003610,Ming Ivanov,US
INV0003611,Daniel Kim,IL
INV0003612,Kenji Nakamura,MX
INV0003613,Olivia Lee,HU
INV0003614,James Yamamoto,GB
INV0003615,Isabella Smith,DE
INV0003616,Beatriz Patel,US
INV0003617,Ahmed Martin,FR
INV0003618,Thomas Jones,US
INV0003619,Yuki Kim,SI
INV0003620,David Jones,GB
INV0003621,Hans Singh,BE
INV0003622,Lucia Miller,US
INV0003623,Kenji Petrov,ES
INV0003624,Hiroshi Miller,CA
INV0003625,Ming Park,US
INV0003626,Ahmed Wilson,BD
INV0003627,Isabella Park,US
INV0003628,Ming Martinez,NL
INV0003629,Jing Johnson,NL
INV0003630,Anita Schneider,JO
INV0003631,Ivan Park,GB
INV0003632,Thomas Ferrari,AU
INV0003633,John Lee,US
INV0003634,Elena Davis,DE
INV0003635,Charlotte Mueller,US
INV0003636,Charlotte Kim,CA
INV0003637,Sarah Wilson,IT
INV0003638,Lucia Liu,GB
INV0003639,Sophia Suzuki,PH
INV0003640,Beatriz Williams,IN
INV0003641,Marco Schneider,US
INV0003642,Jing Wilson,US
INV0003643,Ming Williams,IT
INV0003644,Hans Liu,US
INV0003645,Mary Lee,US
INV0003646,Jing Kumar,GB
INV0003647,Mia Novak,AU
INV0003648,Mehmet Chen,US
INV0003649,Thomas Demir,FR
INV0003650,Anastasia Patel,FR
INV0003651,Pierre Park,US
INV0003652,Michael Rossi,US
INV0003653,Daniel Brown,US
INV0003654,Sophia Martin,CH
INV0003655,Emma Thomas,CN
INV0003656,Akira Martin,DE
INV0003657,Ivan Garcia,IT
INV0003658,Chloe Singh,SK
INV0003659,Daniel Chen,DE
INV0003660,Isabella Demir,US
INV0003661,Li Liu,TH
INV0003662,Pierre Park,SE
INV0003663,Yuki Martinez,SI
INV0003664,Priya Nakamura,FR
INV0003665,William Martinez,FR
INV0003666,Greta Ferrari,ES
INV0003667,Greta Anderson,TW
INV0003668,Mary Suzuki,NL
INV0003669,Emma Singh,SA
INV0003670,Kenji Anderson,BD
INV0003671,Isabella Wang,CO
INV0003672,Chloe Singh,KR
INV0003673,Wei Suzuki,US
INV0003674,Marco Martinez,LK
INV0003675,Jing Wilson,US
INV0003676,Carlos Moore,MY
INV0003677,Daniel Smith,CZ
INV0003678,Ivan Tanaka,NO
INV0003679,Fatima Schmidt,KR
INV0003680,Priya Suzuki,TW
INV0003681,Li Ozturk,NL
INV0003682,Hans Williams,CH
INV0003683,Ahmed Petrov,CA
INV0003684,Daniel Mueller,PL
INV0003685,Raj Ferrari,US
INV0003686,Lucia Park,US
INV0003687,Priya Brown,US
INV0003688,Ahmed Mueller,US
INV0003689,Charlotte Chen,NL
INV0003690,David Tanaka,US
INV0003691,Zeynep Johnson,US
INV0003692,Mehmet Anderson,PL
INV0003693,Marco Dubois,US
INV0003694,Sophia Wang,DE
INV0003695,Marco Ozturk,US
INV0003696,William Smith,DE
INV0003697,Emma Suzuki,BR
INV0003698,Anita Garcia,CN
INV0003699,Daniel Mueller,FR
INV0003700,Greta Wang,US
INV0003701,Li Ferrari,FR
INV0003702,Mehmet Suzuki,JP
INV0003703,Li Schmidt,US
INV0003704,Emma Miller,US
INV0003705,Sanjay Yamamoto,IN
INV0003706,Yuki Martin,US
INV0003707,Fatima Singh,US
INV0003708,William Rossi,US
INV0003709,James Jones,US
INV0003710,Hans Kowalski,AT
INV0003711,Beatriz Liu,US
INV0003712,Greta Taylor,FR
INV0003713,Priya Thomas,US
INV0003714,Robert Moore,BE
INV0003715,Isabella Ferrari,DE
INV0003716,Pierre Petrov,DE
INV0003717,Isabella Moore,NZ
INV0003718,Isabella Moore,GB
INV0003719,Hans Schneider,US
INV0003720,Elena Miller,US
INV0003721,William Garcia,US
INV0003722,Emma Suzuki,CH
INV0003723,Yuki Jones,RS
INV0003724,Mary Ozturk,BE
INV0003725,Carlos Rossi,US
INV0003726,James Smith,AU
INV0003727,Yuki Smith,US
INV0003728,Anita Williams,AT
INV0003729,Mia Kowalski,US
INV0003730,Ahmed Demir,IT
INV0003731,Yuki Rossi,IN
INV0003732,Jing Demir,IT
INV0003733,Jing Tanaka,US
INV0003734,Jing Patel,BE
INV0003735,Priya Nakamura,FR
INV0003736,Elena Brown,DE
INV0003737,Jing Miller,US
INV0003738,Chloe Nakamura,US
INV0003739,Robert Johnson,DK
INV0003740,Olivia Kowalski,DE
INV0003741,Charlotte Tanaka,FR
INV0003742,Elena Martinez,IT
INV0003743,Hans Moore,US
INV0003744,Andre Patel,US
INV0003745,Andre Tanaka,CH
INV0003746,Ming Schneider,SE
INV0003747,Marco Rossi,FR
INV0003748,Elena Garcia,DE
INV0003749,Greta Martinez,US
INV0003750,James Suzuki,US
INV0003751,Marco Moore,US
INV0003752,Sophia Kowalski,DE
INV0003753,Ivan Williams,CH
INV0003754,Lucia Garcia,US
INV0003755,Zeynep Ivanov,CA
INV0003756,William Schneider,CH
INV0003757,Carlos Novak,ES
INV0003758,Charlotte Martin,FR
INV0003759,Mehmet Garcia,CH
INV0003760,Greta Johnson,CA
INV0003761,Ming Suzuki,US
INV0003762,Thomas Wang,US
INV0003763,Carlos Davis,US
INV0003764,Robert Novak,US
INV0003765,Lucia Garcia,US
INV0003766,Jing Lee,GB
INV0003767,Marco Jones,US
INV0003768,Jing Suzuki,US
INV0003769,Ahmed Ivanov,CH
INV0003770,Thomas Lee,GB
INV0003771,Olivia Liu,DE
INV0003772,Olivia Garcia,BR
INV0003773,Anita Moore,US
INV0003774,Olivia Petrov,IT
INV0003775,Robert Patel,CA
INV0003776,Sanjay Smith,DE
INV0003777,Sarah Ozturk,IT
INV0003778,Daniel Suzuki,BD
INV0003779,Ming Tanaka,US
INV0003780,Robert Kowalski,US
INV0003781,Marco Ozturk,DE
INV0003782,James Nakamura,US
INV0003783,Kenji Dubois,DE
INV0003784,Sophia Liu,FR
INV0003785,Lucia Dubois,SE
INV0003786,Marco Liu,FR
INV0003787,Mehmet Williams,BE
INV0003788,Ming Singh,IT
INV0003789,Olivia Zhang,US
INV0003790,Sanjay Martinez,US
INV0003791,Mia Rossi,US
INV0003792,Ahmed Brown,CA
INV0003793,Sophia Martin,US
INV0003794,Thomas Brown,FR
INV0003795,Lucia Nakamura,US
INV0003796,Mehmet Taylor,US
INV0003797,Akira Nakamura,DE
INV0003798,Greta Martinez,FR
INV0003799,Fatima Nakamura,CH
INV0003800,Anastasia Liu,US
INV0003801,Daniel Ivanov,KR
INV0003802,James Wilson,DE
INV0003803,Anita Brown,US
INV0003804,Li Dubois,US
INV0003805,William Petrov,CN
INV0003806,Pierre Martinez,US
INV0003807,Sophia Martin,ID
INV0003808,Daniel Smith,VN
INV0003809,Sanjay Miller,US
INV0003810,Sophia Suzuki,DE
INV0003811,Zeynep Taylor,NZ
INV0003812,James Yamamoto,JP
INV0003813,Isabella Brown,DE
INV0003814,Ivan Kumar,CA
INV0003815,Greta Anderson,US
INV0003816,Fatima Chen,US
INV0003817,Olivia Chen,CH
INV0003818,Lucia Singh,US
INV0003819,Marco Thomas,US
INV0003820,Ahmed Garcia,CA
INV0003821,Beatriz Suzuki,FR
INV0003822,Andre Schneider,JP
INV0003823,John Davis,CH
INV0003824,Emma Davis,TW
INV0003825,Beatriz Ferrari,BE
INV0003826,Mary Ozturk,CH
INV0003827,Sanjay Martinez,US
INV0003828,James Ozturk,FR
INV0003829,Ahmed Martinez,US
INV0003830,Greta Singh,DE
INV0003831,Robert Miller,DE
INV0003832,Michael Novak,FR
INV0003833,Fatima Johnson,KR
INV0003834,Akira Novak,FR
INV0003835,Lucia Jones,IT
INV0003836,Anita Novak,US
INV0003837,Beatriz Davis,US
INV0003838,Mia Davis,FR
INV0003839,Marco Thomas,US
INV0003840,Akira Schneider,CH
INV0003841,Olivia Williams,DE
INV0003842,Sanjay Martin,US
INV0003843,William Garcia,DK
INV0003844,Hiroshi Williams,DE
INV0003845,Olivia Ferrari,US
INV0003846,Priya Novak,DK
INV0003847,Greta Smith,NO
INV0003848,Li Williams,FR
INV0003849,Wei Novak,IT
INV0003850,Robert Petrov,VE
INV0003851,Ming Kowalski,KR
INV0003852,Marco Novak,FR
INV0003853,Mia Miller,US
INV0003854,David Chen,US
INV0003855,Daniel Anderson,US
INV0003856,Mia Wilson,DE
INV0003857,Akira Martin,IT
INV0003858,Raj Zhang,DE
INV0003859,Elena Mueller,PH
INV0003860,Akira Wang,DE
INV0003861,Ahmed Taylor,JP
INV0003862,Chloe Garcia,PL
INV0003863,Zeynep Mueller,US
INV0003864,Sophia Novak,BR
INV0003865,Michael Park,US
INV0003866,Yuki Park,US
INV0003867,Beatriz Moore,US
INV0003868,Priya Petrov,US
INV0003869,Beatriz Ferrari,US
INV0003870,William Schmidt,PK
INV0003871,Ming Mueller,GB
INV0003872,Mary Demir,NL
INV0003873,Michael Zhang,DE
INV0003874,Kenji Davis,US
INV0003875,Akira Schmidt,RU
INV0003876,Jing Park,DK
INV0003877,Priya Kumar,US
INV0003878,Sophia Lee,US
INV0003879,John Miller,FR
INV0003880,Thomas Suzuki,CH
INV0003881,Olivia Thomas,VN
INV0003882,Li Ozturk,TW
INV0003883,James Kowalski,FR
INV0003884,Sanjay Liu,IN
INV0003885,Yuki Demir,CH
INV0003886,Sarah Taylor,AT
INV0003887,Ahmed Thomas,BE
INV0003888,Zeynep Novak,FR
INV0003889,Marco Nakamura,CN
INV0003890,Anita Wilson,GB
INV0003891,John Ferrari,US
INV0003892,Sophia Wilson,IN
INV0003893,Ahmed Petrov,US
INV0003894,Yuki Brown,US
INV0003895,Andre Tanaka,US
INV0003896,Charlotte Demir,TR
INV0003897,Chloe Thomas,DE
INV0003898,Raj Dubois,IL
INV0003899,Wei Zhang,RO
INV0003900,Anastasia Lee,US
INV0003901,Andre Garcia,US
INV0003902,Hans Patel,AU
INV0003903,Andre Garcia,SE
INV0003904,Charlotte Garcia,UA
INV0003905,Sanjay Brown,CM
INV0003906,Wei Ivanov,DE
INV0003907,John Mueller,US
INV0003908,Ivan Wilson,FR
INV0003909,Lucia Ferrari,DE
INV0003910,Zeynep Novak,US
INV0003911,Olivia Nakamura,US
INV0003912,Elena Moore,US
INV0003913,John Mueller,US
INV0003914,Kenji Yamamoto,FI
INV0003915,Mehmet Kowalski,US
INV0003916,Marco Williams,CH
INV0003917,Pierre Taylor,US
INV0003918,Anastasia Lee,FR
INV0003919,Michael Tanaka,GB
INV0003920,Ivan Yamamoto,CN
INV0003921,Greta Rossi,PL
INV0003922,William Tanaka,DE
INV0003923,Jing Chen,IT
INV0003924,Olivia Liu,US
INV0003925,Carlos Liu,NL
INV0003926,Mia Smith,US
INV0003927,Andre Petrov,KR
INV0003928,Mia Singh,US
INV0003929,Ivan Williams,US
INV0003930,Elena Rossi,MY
INV0003931,Raj Smith,US
INV0003932,Chloe Kumar,US
INV0003933,Raj Miller,US
INV0003934,Raj Thomas,NL
INV0003935,Raj Smith,DE
INV0003936,Greta Rossi,GB
INV0003937,Emma Kowalski,IT
INV0003938,Sophia Schmidt,CH
INV0003939,Lucia Smith,ES
INV0003940,Mehmet Wang,GB
INV0003941,Carlos Nakamura,LK
INV0003942,Li Tanaka,CH
INV0003943,Isabella Novak,AU
INV0003944,James Schneider,US
INV0003945,Pierre Taylor,BR
INV0003946,Raj Mueller,US
INV0003947,Raj Moore,DE
INV0003948,Daniel Liu,CZ
INV0003949,Robert Nakamura,IT
INV0003950,Jing Williams,PT
INV0003951,Mehmet Moore,MX
INV0003952,Mehmet Zhang,DE
INV0003953,Hans Rossi,NZ
INV0003954,Lucia Wilson,AU
INV0003955,Fatima Ferrari,US
INV0003956,Ahmed Wilson,CH
INV0003957,James Johnson,DE
INV0003958,Sophia Yamamoto,CA
INV0003959,John Chen,DE
INV0003960,Zeynep Kumar,SA
INV0003961,Marco Smith,NL
INV0003962,Carlos Liu,US
INV0003963,Lucia Garcia,CH
INV0003964,Charlotte Kim,PH
INV0003965,Ivan Thomas,EG
INV0003966,Yuki Davis,ES
INV0003967,Charlotte Mueller,BG
INV0003968,Carlos Miller,US
INV0003969,Ivan Kim,FR
INV0003970,Daniel Ozturk,US
INV0003971,Andre Anderson,DE
INV0003972,Olivia Wilson,GB
INV0003973,David Zhang,LU
INV0003974,Sophia Mueller,US
INV0003975,Elena Moore,FR
INV0003976,Sarah Suzuki,GR
INV0003977,Anastasia Singh,JP
INV0003978,Andre Lee,DZ
INV0003979,Jing Mueller,IN
INV0003980,Sarah Ferrari,DE
INV0003981,Beatriz Brown,US
INV0003982,Olivia Zhang,RO
INV0003983,Yuki Yamamoto,US
INV0003984,Hans Chen,CN
INV0003985,Sarah Thomas,CZ
INV0003986,John Brown,US
INV0003987,Ming Martin,US
INV0003988,Carlos Zhang,FR
INV0003989,James Mueller,FR
INV0003990,Hiroshi Rossi,SK
INV0003991,Jing Singh,DE
INV0003992,James Smith,US
INV0003993,Akira Wilson,GB
INV0003994,Priya Tanaka,NL
INV0003995,Anita Kowalski,US
INV0003996,Priya Chen,US
INV0003997,Yuki Martin,CH
INV0003998,Ahmed Garcia,DE
INV0003999,Robert Park,FR
INV0004000,Marco Davis,CZ
INV0004001,Anita Moore,DE
INV0004002,Pierre Miller,IT
INV0004003,Kenji Kim,SK
INV0004004,Li Martinez,SE
INV0004005,Kenji Anderson,CN
INV0004006,Robert Moore,TR
INV0004007,Akira Wang,US
INV0004008,Akira Yamamoto,CA
INV0004009,Pierre Park,US
INV0004010,Olivia Mueller,SE
INV0004011,Carlos Schmidt,CN
INV0004012,Ivan Johnson,ZA
INV0004013,Marco Zhang,US
INV0004014,Robert Liu,GB
INV0004015,Sanjay Brown,US
INV0004016,Daniel Nakamura,CH
INV0004017,Zeynep Novak,CN
INV0004018,Michael Taylor,LR
INV0004019,Ivan Suzuki,DK
INV0004020,Ahmed Nakamura,CH
INV0004021,Yuki Martin,FR
INV0004022,John Taylor,DE
INV0004023,Mia Ozturk,US
INV0004024,John Ferrari,CA
INV0004025,Ivan Kowalski,PL
INV0004026,Li Lee,SK
INV0004027,Yuki Ivanov,DE
INV0004028,William Lee,DE
INV0004029,Kenji Chen,US
INV0004030,David Park,AU
INV0004031,Yuki Wilson,CA
INV0004032,Sarah Chen,US
INV0004033,Kenji Davis,US
INV0004034,Beatriz Yamamoto,US
INV0004035,Marco Tanaka,DE
INV0004036,Emma Ivanov,CA
INV0004037,Robert Schmidt,ES
INV0004038,Wei Patel,PL
INV0004039,Andre Smith,DE
INV0004040,Thomas Zhang,FR
INV0004041,Hiroshi Johnson,BR
INV0004042,Mehmet Ozturk,DE
INV0004043,Ahmed Wang,US
INV0004044,Andre Demir,DE
INV0004045,Mia Schneider,FR
INV0004046,Ming Zhang,FR
INV0004047,Anita Park,US
INV0004048,Fatima Anderson,FR
INV0004049,Thomas Mueller,FR
INV0004050,Sophia Martinez,AT
INV0004051,Lucia Thomas,IE
INV0004052,Isabella Thomas,GB
INV0004053,Sanjay Rossi,US
INV0004054,Isabella Liu,US
INV0004055,Li Taylor,FR
INV0004056,Fatima Demir,FR
INV0004057,Michael Anderson,JP
INV0004058,Greta Chen,CA
INV0004059,Beatriz Nakamura,DE
INV0004060,Anastasia Wilson,US
INV0004061,John Demir,CH
INV0004062,Ahmed Suzuki,US
INV0004063,Olivia Smith,US
INV0004064,David Wilson,NO
INV0004065,Emma Zhang,IN
INV0004066,Andre Demir,US
INV0004067,John Miller,CA
INV0004068,Jing Garcia,LU
INV0004069,Robert Martinez,US
INV0004070,Sanjay Schneider,DK
INV0004071,Li Kumar,FR
INV0004072,Sophia Chen,RU
INV0004073,Kenji Zhang,US
INV0004074,Kenji Davis,US
INV0004075,David Miller,IT
INV0004076,Wei Miller,IT
INV0004077,Hans Anderson,US
INV0004078,Thomas Johnson,LV
INV0004079,Greta Suzuki,GB
INV0004080,Raj Liu,MN
INV0004081,Zeynep Suzuki,US
INV0004082,Olivia Rossi,ID
INV0004083,Olivia Lee,DE
INV0004084,Wei Yamamoto,JP
INV0004085,Elena Kumar,DE
INV0004086,Priya Garcia,GR
INV0004087,Marco Anderson,FR
INV0004088,Greta Kowalski,SI
INV0004089,Marco Thomas,US
INV0004090,Greta Anderson,US
INV0004091,Zeynep Singh,US
INV0004092,Wei Yamamoto,AT
INV0004093,Yuki Rossi,US
INV0004094,Priya Wang,US
INV0004095,Michael Smith,DK
INV0004096,Beatriz Anderson,FR
INV0004097,Sophia Suzuki,IN
INV0004098,Carlos Jones,DE
INV0004099,Sanjay Mueller,US
INV0004100,Yuki Anderson,IN
INV0004101,Ming Wilson,FR
