patent_id,company_id
10720086,CMP000512
10693501,CMP000568
10859322,CMP000001
10879109,CMP000090
10789256,CMP000104
10789256,CMP000023
10761834,CMP000795
10761834,CMP000142
10532484,CMP000000
10532484,CMP000260
10767524,CMP000032
10849782,CMP000052
10596294,CMP000040
10596294,CMP000000
10535582,CMP000002
10620254,CMP000369
10620254,CMP000774
10857907,CMP000092
10857907,CMP000000
10605334,CMP000197
10533568,CMP000131
10533568,CMP000018
10684486,CMP000478
10747978,CMP000261
10747978,CMP000149
10735071,CMP000099
10735071,CMP000009
10637394,CMP000621
10637394,CMP000363
10688084,CMP000008
10654147,CMP000218
10689043,CMP000629
10641584,CMP000039
10641584,CMP000154
10817123,CMP000115
10817123,CMP000670
10749813,CMP000001
10603269,CMP000075
10588054,CMP000011
10694798,CMP000019
10671294,CMP000120
10780650,CMP000093
D879106,CMP000022
D888369,CMP000643
D888369,CMP000138
10667733,CMP000013
10817308,CMP000355
10817308,CMP000413
10591800,CMP000327
10591800,CMP000094
D901087,CMP000009
D901087,CMP000490
10654599,CMP000100
10642833,CMP000183
10642833,CMP000253
10856661,CMP000003
10768768,CMP000786
10545112,CMP000023
10545112,CMP000000
10610977,CMP000047
10529586,CMP000263
10529586,CMP000282
10823238,CMP000071
10542375,CMP000001
10542375,CMP000233
10777849,CMP000169
10727169,CMP000041
10854316,CMP000156
10679385,CMP000107
10586562,CMP000187
10586562,CMP000587
10738449,CMP000048
10582717,CMP000062
10852437,CMP000284
10852437,CMP000221
10565037,CMP000074
10686543,CMP000001
10539049,CMP000786
10879726,CMP000092
D872789,CMP000361
D872789,CMP000118
D888887,CMP000327
D897156,CMP000451
D897156,CMP000228
10565986,CMP000002
10565986,CMP000257
10719951,CMP000045
10719951,CMP000302
10808632,CMP000233
10623691,CMP000194
10643049,CMP000042
10696305,CMP000521
10683147,CMP000000
10763798,CMP000538
10763798,CMP000003
10579784,CMP000344
10579784,CMP000687
10811570,CMP000489
10734502,CMP000030
10734502,CMP000250
10592001,CMP000003
10738357,CMP000113
10738357,CMP000000
10525271,CMP000001
10812828,CMP000020
10869437,CMP000686
10740416,CMP000082
10740416,CMP000005
10661549,CMP000026
10661549,CMP000111
10834776,CMP000650
10834776,CMP000132
10551891,CMP000017
10551891,CMP000001
10697050,CMP000024
10697145,CMP000005
10535476,CMP000127
10850464,CMP000374
10701897,CMP000109
10863515,CMP000001
10720572,CMP000378
10720572,CMP000113
10876976,CMP000728
10675319,CMP000015
10639724,CMP000109
10639724,CMP000039
10683011,CMP000535
10683011,CMP000100
10792248,CMP000011
10792248,CMP000003
10878467,CMP000445
10802566,CMP000657
10586433,CMP000498
10586433,CMP000091
10676185,CMP000010
10806056,CMP000004
10806056,CMP000558
D901454,CMP000580
D901454,CMP000229
10748901,CMP000720
10683505,CMP000162
10683505,CMP000000
10592809,CMP000425
10817926,CMP000046
10857694,CMP000297
10529312,CMP000000
10529312,CMP000619
10655545,CMP000100
10655545,CMP000332
10860904,CMP000027
10860904,CMP000262
10545560,CMP000267
10545560,CMP000004
10742815,CMP000223
10580791,CMP000414
D890367,CMP000029
10815419,CMP000418
10715272,CMP000647
D884208,CMP000077
10880287,CMP000078
10572809,CMP000364
10634132,CMP000459
10588336,CMP000109
10655437,CMP000459
10699071,CMP000234
10699071,CMP000007
10573939,CMP000169
10573939,CMP000067
10574021,CMP000109
10820491,CMP000410
10830498,CMP000608
10676003,CMP000093
10676003,CMP000667
10853577,CMP000119
10853577,CMP000239
10826494,CMP000296
10826494,CMP000498
10665342,CMP000050
10665342,CMP000021
10709583,CMP000060
10537134,CMP000454
10776249,CMP000005
10676675,CMP000213
10676675,CMP000448
10550178,CMP000256
10550178,CMP000020
10553790,CMP000022
10633938,CMP000121
10633938,CMP000030
10873511,CMP000015
10717907,CMP000635
10717907,CMP000436
10864025,CMP000196
10807062,CMP000461
10807062,CMP000402
10861123,CMP000139
10861123,CMP000453
10691757,CMP000114
10724460,CMP000100
10742581,CMP000178
10742581,CMP000018
10876019,CMP000341
10876019,CMP000016
10759609,CMP000507
10759609,CMP000040
10764834,CMP000048
10764834,CMP000067
10807454,CMP000060
10807454,CMP000083
10820359,CMP000356
10820359,CMP000016
D904168,CMP000555
D904168,CMP000215
10668913,CMP000026
10668913,CMP000284
10653277,CMP000542
10653277,CMP000039
10851457,CMP000025
10810495,CMP000054
D888527,CMP000062
D888527,CMP000063
10818732,CMP000229
10810431,CMP000001
10793140,CMP000060
10613352,CMP000056
10762985,CMP000015
10762985,CMP000113
10644052,CMP000137
10644052,CMP000040
10766584,CMP000194
10569867,CMP000515
10700473,CMP000757
10814125,CMP000001
10814125,CMP000043
10746372,CMP000081
10746372,CMP000647
PP32614,CMP000407
10777389,CMP000450
10837753,CMP000193
10792613,CMP000374
10792613,CMP000000
D872195,CMP000014
10561206,CMP000001
10790786,CMP000138
10681968,CMP000251
10862685,CMP000138
10699572,CMP000235
10699572,CMP000002
D904192,CMP000741
10772355,CMP000103
10859744,CMP000081
10795325,CMP000765
10582839,CMP000000
10871327,CMP000171
10777003,CMP000342
10777003,CMP000007
10622119,CMP000107
10622119,CMP000019
10856924,CMP000100
D878291,CMP000261
D878291,CMP000008
10753449,CMP000164
10880958,CMP000034
10618448,CMP000232
10618448,CMP000070
10604973,CMP000049
10659877,CMP000000
10544334,CMP000158
10589095,CMP000538
10732647,CMP000048
10631479,CMP000021
10554291,CMP000001
10714861,CMP000724
10750621,CMP000278
10736418,CMP000008
10694155,CMP000209
10588320,CMP000076
10588320,CMP000371
10694880,CMP000021
10694880,CMP000229
10650253,CMP000003
10650253,CMP000000
10713590,CMP000063
10713590,CMP000042
10833074,CMP000705
10570902,CMP000759
10570902,CMP000196
10751533,CMP000633
10545393,CMP000026
10726106,CMP000257
D905095,CMP000317
D905095,CMP000556
10621640,CMP000148
10621640,CMP000039
10639319,CMP000040
10626364,CMP000029
10648507,CMP000004
D896585,CMP000064
10588477,CMP000215
10787846,CMP000032
10717754,CMP000520
10717754,CMP000003
10570839,CMP000570
10685237,CMP000022
10862016,CMP000347
10783948,CMP000700
10586534,CMP000579
D889091,CMP000393
10858751,CMP000020
10858751,CMP000502
10708488,CMP000000
10689368,CMP000034
D872721,CMP000074
10613307,CMP000001
10613307,CMP000318
10873221,CMP000211
10799682,CMP000111
10799682,CMP000067
10527776,CMP000688
10662092,CMP000060
10662092,CMP000203
10580581,CMP000609
10580581,CMP000723
10609266,CMP000083
10867202,CMP000146
10867202,CMP000070
10775924,CMP000004
10580945,CMP000051
10580945,CMP000157
10657610,CMP000190
10657610,CMP000107
10802325,CMP000315
10802325,CMP000356
10594418,CMP000006
10687602,CMP000431
10687602,CMP000293
10672797,CMP000121
10672797,CMP000028
10686139,CMP000167
10686139,CMP000193
10584958,CMP000157
10741912,CMP000695
10741912,CMP000020
10552528,CMP000197
D878948,CMP000002
D878948,CMP000144
10646265,CMP000309
10670326,CMP000000
10805771,CMP000545
10714706,CMP000277
10714706,CMP000064
10703127,CMP000389
10620397,CMP000041
10620397,CMP000137
10668988,CMP000314
10863163,CMP000045
10863163,CMP000130
10583553,CMP000039
10579067,CMP000089
D905017,CMP000462
D905017,CMP000799
10844556,CMP000480
10844556,CMP000016
10653873,CMP000016
10622590,CMP000036
10622590,CMP000098
10530586,CMP000611
10843616,CMP000146
10843616,CMP000483
10730009,CMP000030
10730009,CMP000106
10610728,CMP000567
10547314,CMP000083
10635618,CMP000000
10635618,CMP000166
10839565,CMP000341
10839565,CMP000117
10880319,CMP000041
D904675,CMP000001
D905658,CMP000069
10619197,CMP000000
10554749,CMP000003
10554749,CMP000023
10850344,CMP000703
10661892,CMP000050
10705102,CMP000001
10645004,CMP000180
10557710,CMP000045
10582269,CMP000345
10629444,CMP000023
10748546,CMP000080
10568975,CMP000103
10655079,CMP000038
10609159,CMP000000
10609159,CMP000566
RE48089,CMP000125
10529539,CMP000543
10529539,CMP000180
10823575,CMP000603
10823575,CMP000017
10637396,CMP000231
10591949,CMP000740
10575390,CMP000182
10645022,CMP000394
10645022,CMP000002
10710621,CMP000514
10710621,CMP000060
10707974,CMP000002
10707974,CMP000677
10582025,CMP000583
10658616,CMP000006
10658616,CMP000007
10868929,CMP000011
10868929,CMP000003
10790271,CMP000686
10762786,CMP000676
10665508,CMP000172
10665508,CMP000138
10684213,CMP000046
10567911,CMP000004
10666905,CMP000019
10666905,CMP000207
10602610,CMP000000
10697527,CMP000085
10697527,CMP000621
10634788,CMP000123
10830744,CMP000035
10764952,CMP000024
10767696,CMP000583
10878637,CMP000000
10810135,CMP000476
D887653,CMP000103
10643358,CMP000031
10532806,CMP000001
10711206,CMP000413
10848796,CMP000215
10746011,CMP000247
10746011,CMP000012
10854661,CMP000004
10670923,CMP000344
10670923,CMP000236
10610726,CMP000033
10612917,CMP000000
10612917,CMP000373
10842924,CMP000465
10859089,CMP000120
10706150,CMP000349
10880296,CMP000557
10623600,CMP000056
10786781,CMP000034
10786781,CMP000009
10661758,CMP000000
10543249,CMP000050
10543249,CMP000200
10541150,CMP000110
10760161,CMP000081
10812591,CMP000163
10770646,CMP000775
10770646,CMP000034
10746830,CMP000339
10746830,CMP000203
10775295,CMP000616
10700408,CMP000143
10531028,CMP000281
10864766,CMP000570
10858774,CMP000016
10586704,CMP000107
10756512,CMP000096
10856809,CMP000252
10545380,CMP000130
10815186,CMP000251
10561438,CMP000069
10561438,CMP000013
10656308,CMP000035
10668365,CMP000061
10872362,CMP000129
10872429,CMP000040
10710936,CMP000301
10532833,CMP000136
10543657,CMP000504
10545554,CMP000035
10545554,CMP000727
D883138,CMP000538
D883138,CMP000404
10622902,CMP000579
10622902,CMP000794
10717871,CMP000585
10717871,CMP000345
10607348,CMP000002
10780845,CMP000043
10780845,CMP000342
10844987,CMP000144
10858709,CMP000336
10858709,CMP000166
10869964,CMP000003
10781947,CMP000178
10542851,CMP000430
10542851,CMP000588
D903169,CMP000004
10655058,CMP000359
10655058,CMP000062
10537416,CMP000000
10537416,CMP000299
10875800,CMP000299
10659791,CMP000574
10837451,CMP000019
D874192,CMP000777
10622431,CMP000000
10622431,CMP000088
10839061,CMP000002
10839061,CMP000011
10714893,CMP000580
10768415,CMP000001
10616999,CMP000000
10780872,CMP000191
10545428,CMP000169
10626502,CMP000052
10746043,CMP000020
10746043,CMP000399
10564600,CMP000471
10564600,CMP000008
10637134,CMP000032
10560919,CMP000003
10715984,CMP000148
10792270,CMP000777
10575222,CMP000185
10575222,CMP000481
10819383,CMP000718
10819383,CMP000048
10580198,CMP000106
10786019,CMP000036
D877835,CMP000092
D877835,CMP000185
10646872,CMP000118
10646872,CMP000463
10613303,CMP000741
10613303,CMP000008
10807964,CMP000119
D890358,CMP000604
10713909,CMP000254
10876544,CMP000005
10876544,CMP000175
10633017,CMP000003
10755341,CMP000317
10755341,CMP000499
10563971,CMP000040
10822195,CMP000097
10796401,CMP000426
10796401,CMP000314
D876723,CMP000557
D876723,CMP000096
10758273,CMP000675
10729989,CMP000289
10729989,CMP000076
D883373,CMP000721
10774052,CMP000169
D890829,CMP000011
D890829,CMP000017
10724642,CMP000168
10637719,CMP000039
10637719,CMP000000
D872708,CMP000223
D904224,CMP000195
10701319,CMP000517
10814254,CMP000118
10682807,CMP000413
10682807,CMP000096
D891033,CMP000021
10842074,CMP000715
10600572,CMP000665
10816015,CMP000085
10618098,CMP000181
10539459,CMP000488
10539459,CMP000096
10815736,CMP000004
10815736,CMP000173
10777357,CMP000698
10859470,CMP000010
10859470,CMP000125
RE48364,CMP000356
RE48364,CMP000197
10657386,CMP000269
10657386,CMP000474
10739945,CMP000000
10739945,CMP000484
D882628,CMP000071
D882628,CMP000062
10605290,CMP000521
10557743,CMP000694
10821847,CMP000732
10644996,CMP000010
10644996,CMP000696
10724899,CMP000249
10626393,CMP000010
10626393,CMP000012
10634970,CMP000247
10634970,CMP000017
10722923,CMP000022
10722923,CMP000131
10631183,CMP000004
10631183,CMP000000
10794535,CMP000494
10742510,CMP000619
10742510,CMP000062
10702953,CMP000307
10702953,CMP000069
10865237,CMP000056
10865237,CMP000312
10581970,CMP000692
10739806,CMP000002
10613686,CMP000001
10613686,CMP000007
10716217,CMP000200
10659862,CMP000001
10659862,CMP000581
10685423,CMP000005
10658650,CMP000134
10746152,CMP000043
D887524,CMP000146
D887524,CMP000170
D876389,CMP000551
D876389,CMP000057
10749737,CMP000088
10625568,CMP000073
10676457,CMP000247
10676457,CMP000013
10758822,CMP000280
10708368,CMP000084
10683962,CMP000137
10683962,CMP000540
10529117,CMP000237
10697941,CMP000008
10860820,CMP000316
10825200,CMP000030
10825200,CMP000380
10751066,CMP000674
10751066,CMP000237
10574004,CMP000130
10574004,CMP000358
10570762,CMP000014
10691506,CMP000066
10586052,CMP000134
10586052,CMP000095
10553585,CMP000221
10747163,CMP000070
10575916,CMP000504
10597432,CMP000019
10682788,CMP000060
PP31467,CMP000000
PP31467,CMP000038
D889279,CMP000048
10658673,CMP000036
10528218,CMP000056
10601087,CMP000037
10601087,CMP000144
10559150,CMP000263
D885348,CMP000316
D885348,CMP000747
10731004,CMP000001
10558718,CMP000000
10723013,CMP000164
10723013,CMP000127
10853971,CMP000023
10679932,CMP000004
10796381,CMP000769
10796381,CMP000072
10877716,CMP000227
10844160,CMP000743
10606499,CMP000021
10606499,CMP000394
10760349,CMP000572
10760349,CMP000036
10665989,CMP000084
10756504,CMP000013
10627824,CMP000032
10704634,CMP000295
10576928,CMP000464
10576928,CMP000747
10542307,CMP000010
10835490,CMP000366
10604268,CMP000434
10604268,CMP000147
10548579,CMP000000
10566612,CMP000001
10653580,CMP000739
10745845,CMP000733
10761831,CMP000007
10609539,CMP000340
10851130,CMP000110
10561817,CMP000225
10743904,CMP000013
10711732,CMP000238
10711732,CMP000014
D906016,CMP000257
10801657,CMP000135
10801657,CMP000670
10866413,CMP000030
10866413,CMP000673
10869544,CMP000311
10869544,CMP000076
10524526,CMP000245
10621837,CMP000063
10621837,CMP000047
10760782,CMP000035
10760782,CMP000151
10863013,CMP000028
10705687,CMP000000
10705687,CMP000092
10538674,CMP000041
10538674,CMP000004
10736749,CMP000036
10736749,CMP000050
10660218,CMP000244
10532129,CMP000023
10532129,CMP000338
10651201,CMP000168
10704786,CMP000096
10704786,CMP000165
10727333,CMP000052
10727333,CMP000359
10773766,CMP000027
10773766,CMP000261
10777294,CMP000237
10777294,CMP000545
10793538,CMP000754
10757526,CMP000381
10587166,CMP000533
10587166,CMP000080
10856092,CMP000005
10844546,CMP000654
10524717,CMP000020
10846533,CMP000148
10846533,CMP000352
10787482,CMP000089
10745565,CMP000039
10843740,CMP000002
10843740,CMP000137
10556960,CMP000000
10556960,CMP000076
10752528,CMP000111
10654805,CMP000000
10715679,CMP000002
10715679,CMP000764
10633635,CMP000323
10633635,CMP000136
10599835,CMP000033
10851967,CMP000370
10851967,CMP000161
10681153,CMP000018
10681153,CMP000223
10585447,CMP000742
10541222,CMP000384
10541222,CMP000610
10634007,CMP000237
10818664,CMP000153
10677488,CMP000032
10677488,CMP000430
10774810,CMP000031
10799716,CMP000026
10790212,CMP000418
10574807,CMP000076
10573346,CMP000017
10573346,CMP000053
10567871,CMP000003
10833600,CMP000009
10846100,CMP000147
D872328,CMP000003
D872328,CMP000020
10595336,CMP000238
10595336,CMP000023
D887107,CMP000021
10588686,CMP000233
10588686,CMP000064
10695963,CMP000009
10871424,CMP000260
10828297,CMP000611
10828297,CMP000607
10714662,CMP000329
10733831,CMP000104
10638691,CMP000127
10638691,CMP000004
10664947,CMP000488
10634940,CMP000003
10599240,CMP000017
10599240,CMP000225
10841914,CMP000389
10833153,CMP000003
10836956,CMP000766
10879447,CMP000349
10554369,CMP000341
10565899,CMP000043
10826626,CMP000001
10723378,CMP000260
10721937,CMP000001
10557428,CMP000019
10779430,CMP000126
10687825,CMP000124
10587132,CMP000000
10587132,CMP000091
10864560,CMP000018
10864560,CMP000516
10673855,CMP000010
10673855,CMP000272
10670004,CMP000003
10663039,CMP000371
10597958,CMP000033
10597958,CMP000025
10691226,CMP000143
10691226,CMP000017
10802516,CMP000187
10746433,CMP000104
10653157,CMP000268
10653157,CMP000070
10656080,CMP000780
10777809,CMP000013
10769754,CMP000028
D875309,CMP000045
D875309,CMP000200
10760179,CMP000209
D897918,CMP000204
D896888,CMP000000
10852907,CMP000686
10627141,CMP000619
10688740,CMP000392
10637035,CMP000001
10637035,CMP000067
10531567,CMP000207
10773101,CMP000005
D901534,CMP000441
10796513,CMP000369
10796513,CMP000059
10873647,CMP000050
10532521,CMP000024
10532521,CMP000228
10779071,CMP000567
10779071,CMP000277
10568913,CMP000080
10659871,CMP000001
10808758,CMP000022
10808758,CMP000315
10806092,CMP000244
10808509,CMP000001
10808509,CMP000000
10870086,CMP000002
10870086,CMP000523
10794085,CMP000000
10794085,CMP000035
10703185,CMP000032
10703185,CMP000123
10863771,CMP000029
10733938,CMP000515
10733938,CMP000360
10710120,CMP000180
10870672,CMP000000
10624763,CMP000011
10749990,CMP000163
10749990,CMP000039
10767022,CMP000226
10767022,CMP000018
10546050,CMP000291
10546050,CMP000000
10538653,CMP000526
10538653,CMP000237
10622927,CMP000019
10747565,CMP000252
10747565,CMP000256
10537487,CMP000138
10856321,CMP000295
10709777,CMP000073
10611849,CMP000492
10611849,CMP000364
10776715,CMP000278
10581228,CMP000051
10581228,CMP000781
10648395,CMP000711
10648395,CMP000195
10681635,CMP000577
D889418,CMP000427
D889418,CMP000358
10741318,CMP000531
10741318,CMP000576
10544571,CMP000479
10555413,CMP000071
10571968,CMP000018
10667423,CMP000099
10547976,CMP000767
10554564,CMP000405
10554564,CMP000048
10762497,CMP000093
10762497,CMP000015
10822841,CMP000525
10764736,CMP000045
10764736,CMP000396
10773237,CMP000528
10590973,CMP000015
10590973,CMP000005
D906145,CMP000032
D906145,CMP000162
10604712,CMP000393
D886945,CMP000021
10693496,CMP000446
10693496,CMP000155
10641262,CMP000329
10728747,CMP000656
10728747,CMP000014
10669556,CMP000168
10769051,CMP000198
10719144,CMP000466
10771114,CMP000201
10847125,CMP000593
10616969,CMP000162
10631338,CMP000011
10826476,CMP000401
10543637,CMP000017
10678735,CMP000266
10799605,CMP000024
10799605,CMP000081
10644099,CMP000000
10644099,CMP000231
10825552,CMP000000
10697153,CMP000050
10763324,CMP000588
10876176,CMP000606
10876176,CMP000103
10635641,CMP000305
10635641,CMP000026
10628355,CMP000159
10605631,CMP000013
10621825,CMP000296
10621825,CMP000229
10726239,CMP000379
10802640,CMP000064
10533230,CMP000275
D873742,CMP000238
D873742,CMP000022
10843837,CMP000031
10678897,CMP000433
10678897,CMP000045
D904964,CMP000072
10863999,CMP000094
10538906,CMP000658
10621225,CMP000004
10767918,CMP000001
10767918,CMP000165
10691997,CMP000014
10691997,CMP000017
10630445,CMP000673
10687618,CMP000376
PP32257,CMP000011
10767136,CMP000057
10554797,CMP000386
10685096,CMP000000
10685096,CMP000032
10721655,CMP000395
10845268,CMP000023
10831727,CMP000238
10739957,CMP000102
10525706,CMP000022
10623451,CMP000157
10577785,CMP000575
10577785,CMP000090
10532981,CMP000049
10784254,CMP000775
10784254,CMP000034
10626453,CMP000321
10840934,CMP000051
10840934,CMP000035
10842571,CMP000053
10692443,CMP000393
10758479,CMP000497
10758479,CMP000011
10629450,CMP000022
10657159,CMP000001
10649999,CMP000101
10841332,CMP000291
10624857,CMP000443
10678942,CMP000038
10678942,CMP000011
10815598,CMP000109
10815598,CMP000004
10834660,CMP000454
