patent_id,inventor_id
10781870,INV0000019
10781870,INV0002163
10781870,INV0000017
10763360,INV0000535
10763360,INV0000058
10763360,INV0000039
10540033,INV0001319
10540033,INV0000005
10540033,INV0000000
10860101,INV0001073
10860101,INV0000015
10860101,INV0000284
10595389,INV0003203
10595389,INV0000004
10653272,INV0000065
10702609,INV0001400
10702609,INV0000152
10682309,INV0000066
10547255,INV0000001
10662035,INV0004371
10662035,INV0003578
10662035,INV0001306
10712565,INV0001157
10712565,INV0002972
10821259,INV0001625
10821259,INV0004619
10821259,INV0000003
10775743,INV0001866
10790290,INV0000065
10790290,INV0000237
10790290,INV0000021
10830159,INV0001810
10830159,INV0002035
10846119,INV0000156
10846119,INV0003623
10846119,INV0001677
10525912,INV0000000
10525912,INV0003579
10740095,INV0001817
10740095,INV0000940
D903465,INV0001403
D903465,INV0004337
10631561,INV0000012
10631561,INV0000155
10660516,INV0000394
10619064,INV0000083
D895681,INV0002164
10669756,INV0000996
10804456,INV0000348
10804456,INV0000068
10734381,INV0000013
10734381,INV0000193
10541410,INV0000345
10807296,INV0002453
10807296,INV0000002
10807296,INV0000005
D873579,INV0000014
D873579,INV0004048
D873579,INV0000003
10857130,INV0000250
10857130,INV0000432
10725883,INV0000605
10646636,INV0000242
10604377,INV0001767
10604377,INV0000226
10604377,INV0000011
10549920,INV0001284
10549920,INV0001558
D896333,INV0000803
D896333,INV0000102
D896333,INV0000026
PP31907,INV0000400
10781055,INV0000648
10781055,INV0004365
10781055,INV0002889
10574668,INV0000004
10574668,INV0000000
10602734,INV0000059
10602734,INV0000253
10602734,INV0000096
10662481,INV0000154
10662481,INV0003224
10662481,INV0000297
10775741,INV0000136
10775741,INV0000102
10719034,INV0002371
10719034,INV0000052
10571682,INV0000089
10571682,INV0002195
10571682,INV0002468
10774693,INV0000031
10774693,INV0000260
10774693,INV0002699
10684196,INV0000000
10684196,INV0001779
10822079,INV0001000
10735319,INV0000780
10540479,INV0001569
10540479,INV0000000
10540479,INV0001143
10835928,INV0000001
10835928,INV0000797
10880173,INV0002292
10880173,INV0000779
10880173,INV0000009
10799456,INV0000961
10530204,INV0000804
10530204,INV0000607
10530204,INV0001234
10809800,INV0000222
10809800,INV0000003
10559786,INV0001535
10559786,INV0000212
10559786,INV0000441
10677400,INV0000263
10677400,INV0000106
10677400,INV0002888
10843491,INV0000004
10843491,INV0000001
10843491,INV0002569
10739833,INV0000043
10739833,INV0000731
10534960,INV0000328
10755071,INV0003471
10755071,INV0000039
10755071,INV0000067
10740242,INV0000520
10740242,INV0000000
10717993,INV0004829
10717993,INV0002202
10632275,INV0000001
10632275,INV0002433
10668143,INV0004040
10668143,INV0000006
10668143,INV0001163
10789275,INV0000023
10789275,INV0000667
10534739,INV0000001
10534739,INV0000486
10534739,INV0002877
D895752,INV0001132
D895752,INV0002740
D877252,INV0000204
D877252,INV0000023
10547070,INV0000558
10547070,INV0000002
10547070,INV0000015
10838672,INV0000003
10838672,INV0003474
10838672,INV0000050
D884303,INV0000003
10564407,INV0004094
10557295,INV0000848
10557295,INV0000258
10557295,INV0004529
10531110,INV0001178
10531110,INV0000716
10697836,INV0000544
10697836,INV0000203
10697836,INV0000198
10634926,INV0000479
10634926,INV0001206
D904005,INV0000580
10643541,INV0000607
D887433,INV0000006
D887433,INV0000217
10869535,INV0001079
10869535,INV0000027
10869535,INV0000008
10775804,INV0000090
10775804,INV0000002
10775804,INV0000216
10787449,INV0000043
10707695,INV0000396
10707695,INV0004366
10589405,INV0000192
10594865,INV0001319
10594865,INV0000012
10620170,INV0001662
10630292,INV0000147
10630292,INV0002082
D880251,INV0003711
10583295,INV0000001
10583295,INV0000956
10583295,INV0000448
10703017,INV0000002
10703017,INV0000864
10823060,INV0000387
10823060,INV0002003
10824520,INV0002550
10539305,INV0002430
10539305,INV0000051
10598224,INV0001782
10598224,INV0000212
10563004,INV0001691
10563004,INV0002042
10623498,INV0000025
D903012,INV0001168
D903012,INV0003411
10669146,INV0000000
10669146,INV0000127
10669146,INV0000001
D886244,INV0000335
D886244,INV0000020
D886244,INV0000079
10861069,INV0000013
10861069,INV0000824
10861069,INV0000991
10554931,INV0000147
10554931,INV0000018
10811351,INV0000215
10811351,INV0004547
10811351,INV0000051
10826591,INV0001951
10867816,INV0000025
10692262,INV0000088
10692262,INV0003844
10795960,INV0002102
10751402,INV0000326
10549045,INV0001730
10549045,INV0000453
10710921,INV0001994
10685017,INV0000856
10685017,INV0000344
10685017,INV0000562
10799402,INV0000068
10799402,INV0001031
10799402,INV0002157
10565957,INV0001472
10565957,INV0000388
PP32563,INV0000111
10864480,INV0002927
10864480,INV0004724
10533999,INV0000013
10533999,INV0000003
10578577,INV0000995
10578577,INV0000014
10578577,INV0004985
10766828,INV0001960
10800000,INV0000278
10559763,INV0000115
10829530,INV0002525
10829530,INV0001109
10790108,INV0000016
10790108,INV0000120
10618534,INV0000698
D883050,INV0000011
D883050,INV0000004
D883050,INV0000002
10822236,INV0000439
10868061,INV0000002
10868061,INV0000025
10868061,INV0000312
10811093,INV0000006
10720663,INV0002584
10720663,INV0000011
10720663,INV0001139
10830701,INV0000770
10537776,INV0001255
10547831,INV0000226
10820769,INV0000002
10820769,INV0001910
10820769,INV0000199
10853670,INV0000004
10673741,INV0001698
10673741,INV0000957
10573908,INV0002055
10573908,INV0000271
10573908,INV0000337
10783449,INV0002510
10702289,INV0000542
10702289,INV0000179
D895627,INV0000083
D895627,INV0002571
10854407,INV0001249
10854407,INV0002577
D873764,INV0000317
10604822,INV0002217
10604822,INV0000094
10751170,INV0000313
10751170,INV0000639
D886103,INV0001169
D886103,INV0002523
D886103,INV0001409
10562583,INV0001744
10562583,INV0000831
10663304,INV0000479
10663304,INV0003452
10541633,INV0003132
10779088,INV0004034
10779088,INV0004270
10779088,INV0000006
10763863,INV0000015
10663201,INV0000784
10663201,INV0000036
10784378,INV0000208
10784378,INV0000735
10784378,INV0000424
10766231,INV0002108
10766231,INV0003940
10766231,INV0000052
10827706,INV0000000
10827706,INV0000400
10650558,INV0000008
D872481,INV0000132
D872481,INV0004554
10880544,INV0000000
10880544,INV0000966
10545486,INV0000000
10545486,INV0000047
10545486,INV0000035
10848194,INV0000087
10848194,INV0000503
10735752,INV0003836
10735752,INV0001762
10626289,INV0000013
10554809,INV0003850
10554809,INV0000356
10554809,INV0000441
10781806,INV0000801
10781806,INV0000017
D897378,INV0003659
D897378,INV0000068
10608095,INV0000640
10608095,INV0000230
10608095,INV0000000
10599934,INV0000473
10642516,INV0002093
10642516,INV0000684
10642516,INV0000234
10666665,INV0000051
10666665,INV0000782
10666665,INV0000012
10741375,INV0000019
10741375,INV0000043
10741375,INV0000013
10605104,INV0003269
10605104,INV0000013
10879065,INV0002816
10796495,INV0000061
10796495,INV0004496
10623028,INV0000067
10623028,INV0000417
10623028,INV0000255
10546813,INV0000009
10546813,INV0001672
10626872,INV0000710
10755110,INV0003029
10755110,INV0000590
10684964,INV0001340
10684964,INV0000060
10684964,INV0002017
D893317,INV0001725
D893317,INV0003718
D893317,INV0000234
10854696,INV0000840
10854696,INV0001388
10809802,INV0000561
10554634,INV0003351
10554634,INV0003057
10845605,INV0000166
10842481,INV0000263
10842481,INV0002293
10842481,INV0000246
10608259,INV0001534
10588115,INV0000002
10588115,INV0004330
10588115,INV0000000
D898506,INV0001501
D898506,INV0000000
10857945,INV0000091
10710204,INV0003175
10575045,INV0000053
10607736,INV0001326
10607736,INV0000283
10607736,INV0001380
10859341,INV0000011
10859341,INV0000028
10557101,INV0000613
10557101,INV0000164
10694158,INV0000018
10694158,INV0001519
10694158,INV0001792
D876558,INV0001106
D876558,INV0002486
10641253,INV0000232
10641253,INV0001862
10641253,INV0000032
10621643,INV0002895
10784338,INV0002579
10784338,INV0000432
10784338,INV0001286
D898387,INV0000265
D898387,INV0000115
10646696,INV0000304
10673435,INV0000041
10673435,INV0001582
10673435,INV0004024
10572314,INV0000001
10572314,INV0000293
10572314,INV0001076
10835398,INV0002982
10835398,INV0000057
10723056,INV0000005
10723056,INV0000000
10589538,INV0000320
D900582,INV0000820
D900582,INV0003220
D900582,INV0003750
10550984,INV0000100
10550984,INV0000197
10730495,INV0000000
10730495,INV0000300
10730495,INV0000134
10569129,INV0002146
10569129,INV0000007
10569129,INV0004118
10650978,INV0000037
10650978,INV0000177
10699274,INV0000406
10699274,INV0000486
10609651,INV0001049
10609651,INV0004799
10719901,INV0000522
10719901,INV0004937
10588232,INV0000232
10793574,INV0000710
10793574,INV0000265
10793574,INV0001588
10855970,INV0003498
10855970,INV0000001
10855970,INV0002494
10712382,INV0004128
10712382,INV0000002
10712382,INV0000035
10660052,INV0000012
10660052,INV0001012
10660052,INV0002082
10558472,INV0000000
10558472,INV0000040
10772386,INV0001450
10772386,INV0000039
10589145,INV0002857
10608543,INV0000011
10671057,INV0002524
10671057,INV0003521
10671057,INV0001136
10715140,INV0000000
10599311,INV0000143
10599311,INV0000001
10555182,INV0000120
10555182,INV0000000
10555182,INV0001423
10586036,INV0000524
10586036,INV0000659
10822535,INV0000873
10822535,INV0000020
10822535,INV0000383
D877280,INV0000158
10833849,INV0004455
10808835,INV0002111
10808835,INV0000007
10764036,INV0000690
10764036,INV0000005
10764036,INV0004216
10815231,INV0002060
10815231,INV0000201
10740692,INV0000569
10607707,INV0002449
10607707,INV0002497
10607707,INV0001090
10761179,INV0000035
10727512,INV0000737
D887227,INV0001403
D887227,INV0003586
10615332,INV0001654
D896162,INV0003624
D896162,INV0000000
D896162,INV0000234
10611577,INV0000294
10671591,INV0000006
10671591,INV0004200
10671591,INV0000002
10702075,INV0000014
10667629,INV0000001
10665443,INV0001582
10670815,INV0000318
10670815,INV0000003
10670815,INV0000015
10869181,INV0000002
10869181,INV0000013
10668886,INV0000029
10668886,INV0003700
10575934,INV0000021
10859259,INV0000157
10866560,INV0001148
10866560,INV0000107
10866560,INV0000799
10784860,INV0000180
10658706,INV0000017
10605385,INV0000497
10802141,INV0004765
10802141,INV0000167
10728072,INV0001392
10632499,INV0000000
10632499,INV0000022
10632499,INV0003431
D872512,INV0004917
10877267,INV0000176
10877267,INV0001528
10877267,INV0000014
10791753,INV0000254
10791753,INV0004473
10700061,INV0000778
10700061,INV0000000
10618758,INV0002219
10618758,INV0001621
10618758,INV0000001
10877684,INV0001264
10877684,INV0000333
10877684,INV0000001
10857625,INV0000012
10857625,INV0000579
10537162,INV0000277
10654366,INV0000001
10706407,INV0000914
10706407,INV0000048
10706407,INV0000057
10627525,INV0000274
10627525,INV0000007
10798363,INV0001301
10798363,INV0002638
10798363,INV0000001
10630797,INV0000924
10630797,INV0002180
10553386,INV0002503
10553386,INV0000742
10539009,INV0000411
10539009,INV0000003
10539009,INV0001111
10772590,INV0001193
10785027,INV0000500
10697515,INV0000068
10697515,INV0003929
10697515,INV0000008
10815135,INV0003064
10815135,INV0002008
10858824,INV0002417
10880431,INV0000033
10880431,INV0000020
10880431,INV0000171
D891068,INV0003535
10538829,INV0000004
10810509,INV0000003
10810509,INV0000478
10810509,INV0004931
10663396,INV0004521
10663396,INV0000042
10663396,INV0000008
10744091,INV0000000
10744091,INV0002958
10744091,INV0000452
10552192,INV0004219
10552192,INV0000104
10552192,INV0001912
10609254,INV0002800
10609254,INV0000522
10609254,INV0000475
10854739,INV0000709
10854739,INV0000101
10846167,INV0000753
10668127,INV0000063
10668127,INV0000445
10668127,INV0000884
D903979,INV0000096
D903979,INV0000080
D903979,INV0000127
10685015,INV0000032
10822956,INV0000013
10822956,INV0000868
10822956,INV0000000
10708032,INV0000851
10708032,INV0000005
10708032,INV0003891
10766058,INV0000009
10816515,INV0000108
10857125,INV0000451
10601435,INV0000005
10601435,INV0002607
10601435,INV0000000
10538890,INV0000675
10778239,INV0000012
10778239,INV0000022
10778239,INV0000106
10797106,INV0000122
10642091,INV0000003
10730454,INV0003192
10730454,INV0000003
10730454,INV0003700
10773422,INV0000031
10626320,INV0000008
10626320,INV0002080
10626320,INV0001332
10661756,INV0001915
D896669,INV0000357
D896669,INV0000016
D896669,INV0000867
10797823,INV0000007
10797823,INV0001407
10797823,INV0000068
10816161,INV0000451
10816161,INV0000061
10816161,INV0000090
10822435,INV0000305
10822435,INV0003695
10822435,INV0000136
D901378,INV0000001
D901378,INV0000004
10644703,INV0000039
10644703,INV0001535
10644703,INV0000454
D891173,INV0001299
10739165,INV0000263
10739165,INV0003408
10739165,INV0003575
10533563,INV0001919
10876689,INV0000271
10736990,INV0003776
10729769,INV0000084
10729769,INV0000100
10529804,INV0004417
10529804,INV0000017
10770705,INV0000168
10770705,INV0000012
10784545,INV0000064
10784545,INV0000029
10549605,INV0000161
10549605,INV0004016
10810874,INV0002112
10810874,INV0000001
10810874,INV0000691
10859892,INV0001296
10745397,INV0000006
10745397,INV0003826
10718058,INV0000168
10544974,INV0003210
10692486,INV0002225
10692486,INV0002330
10831016,INV0000036
10749322,INV0000000
10749322,INV0000099
10804640,INV0001072
10804640,INV0000411
10804640,INV0000032
10866734,INV0002532
10866734,INV0004279
10866734,INV0000115
10655828,INV0000077
10655828,INV0000854
10619831,INV0000059
10619831,INV0000002
10584730,INV0000082
10615943,INV0000003
10615943,INV0002610
10615943,INV0002165
10748780,INV0000002
10748780,INV0000555
10748780,INV0000981
10606860,INV0001174
10606860,INV0000103
10754265,INV0001776
10754265,INV0000209
10568831,INV0000931
10695934,INV0000470
10695934,INV0000000
10707952,INV0001726
10707952,INV0002310
10707952,INV0000035
10611691,INV0003689
10611691,INV0002653
10611691,INV0002775
10768519,INV0003609
10768519,INV0004240
10709367,INV0004429
10623376,INV0001385
10623376,INV0000054
10623376,INV0002758
10675288,INV0004314
10675288,INV0000160
10675288,INV0000497
D900466,INV0000119
D880760,INV0000435
D880760,INV0001675
D880760,INV0003599
D894014,INV0000125
D894014,INV0002933
10771441,INV0000817
10815999,INV0002041
10815999,INV0000728
10815999,INV0000206
D877180,INV0002361
D877180,INV0000005
10636167,INV0003381
D906291,INV0000001
D906291,INV0000073
10818785,INV0000288
10571290,INV0000792
10725710,INV0000330
10725710,INV0000017
10725710,INV0001165
10671582,INV0001882
10671582,INV0002393
10609630,INV0000038
10609630,INV0002950
10609630,INV0000008
10622154,INV0000003
10622154,INV0001013
10533376,INV0000137
10533376,INV0002271
10533376,INV0003697
10726672,INV0000116
10691611,INV0000116
10691611,INV0000812
10691611,INV0000056
10845823,INV0000892
10559116,INV0002380
10754116,INV0000029
10754116,INV0000053
10669884,INV0000306
10669884,INV0002226
10669884,INV0000955
D878098,INV0000000
10528442,INV0001470
10646278,INV0000196
10608521,INV0001069
10608521,INV0000201
10777687,INV0002137
10777687,INV0003492
10540749,INV0000000
10540749,INV0001009
10540749,INV0001633
10782739,INV0000076
10782739,INV0000430
10782739,INV0004574
10584907,INV0000112
10834687,INV0000000
10704627,INV0002931
10704627,INV0000042
10704627,INV0001528
10770666,INV0001082
10594437,INV0003091
10594437,INV0000057
10594437,INV0001989
10795370,INV0001068
10585641,INV0003600
10585641,INV0000331
10585641,INV0000121
10811653,INV0000022
10811653,INV0000005
10811653,INV0002669
10582962,INV0000030
10578127,INV0000001
10578127,INV0003051
10578127,INV0000162
10842967,INV0000097
10842967,INV0000687
10616664,INV0000004
10705979,INV0000521
10705979,INV0000001
D902947,INV0000496
D902947,INV0003142
10773389,INV0000003
10608209,INV0000730
10608209,INV0000007
10749149,INV0000124
10749149,INV0000518
10749149,INV0002539
D888111,INV0000002
D888111,INV0000853
D888111,INV0000160
10802650,INV0000153
10717706,INV0000048
10717706,INV0001818
10722329,INV0000261
10866848,INV0002812
10577660,INV0002514
10547864,INV0001694
10547864,INV0000411
10547864,INV0001428
10536254,INV0004324
10536254,INV0002901
10536254,INV0001962
D902826,INV0000003
D902826,INV0003378
10563820,INV0001337
10563820,INV0000000
10563820,INV0000049
10874139,INV0000006
10874139,INV0000055
10742488,INV0004844
10749588,INV0000083
10749588,INV0003433
10749588,INV0000192
10634256,INV0000035
10634256,INV0000795
10634256,INV0001863
10744212,INV0000016
10744212,INV0000929
10542106,INV0000126
10631809,INV0000485
10631809,INV0000296
10631809,INV0000401
10857980,INV0000580
10857980,INV0000000
10766864,INV0000000
D905254,INV0002563
D905254,INV0000035
D905254,INV0000028
10810978,INV0001182
10606489,INV0002031
10646495,INV0000251
10646495,INV0001924
10718093,INV0004656
10553060,INV0000187
10553060,INV0002924
10825386,INV0000028
10825386,INV0000054
10525220,INV0004889
10525220,INV0000005
10525220,INV0000003
10586049,INV0000000
10586049,INV0000347
10620477,INV0000001
10657416,INV0000616
10657416,INV0000632
10740309,INV0000037
10612545,INV0000290
10612545,INV0000031
10640378,INV0000006
10640378,INV0000196
10640378,INV0002098
10683623,INV0001349
10683623,INV0004783
10657114,INV0003824
10657114,INV0000283
10657114,INV0000014
10846256,INV0001142
10644134,INV0004096
10609122,INV0004856
10609122,INV0000004
D878121,INV0001612
10852048,INV0001726
D894031,INV0004610
10720086,INV0000001
10720086,INV0003570
10720086,INV0000003
10693501,INV0000025
10693501,INV0000658
10859322,INV0000027
10631473,INV0000768
10879109,INV0003983
10879109,INV0004634
